"Reference","Title","Abstract"

"778. Oncotarget. 2017 Jun 14;8(33):55736-55749. doi: 10.18632/oncotarget.18469. eCollection 2017 Aug 15.","Tumor reductive therapies and antitumor immunity.","Tumor reductive therapy is to reduce tumor burden through direct killing of tumor cells. So far, there is no report on the connection between antitumor immunity and tumor reductive therapies. In the last few years, a new category of cancer treatment, immunotherapy, emerged and they are categorized separately from classic cytotoxic treatments (chemo and radiation therapy). The most prominent examples include cellular therapies (LAK and CAR-T) and immune checkpoint inhibitors (anti-PD-1 and CTLA-4). Recent advances in clinical immunotherapy and  our understanding of the mechanism behind them revealed that these therapies have a closer relationship with classic cancer treatments than we thought. In many cases, the effectiveness of classic therapies is heavily influenced by the status of the underlying antitumor-immunity. On the other hand, immunotherapies have shown better outcome when combined with tumor reductive therapies, not only due to the combined effects of tumor killing by each therapy but also because of a synergy between the two. Many clinical observations can be explained once we start to look at these classic therapies from an immunity standpoint. We have seen their direct effect on tumor antigen in vivo that they impact antitumor immunity more than we have realized. In turn, antitumor immunity contributes to tumor control and destruction as well. This review will take the immunological view of the classic therapies and summarize historical as well as recent findings in animal and clinical studies to make the argument that most of the cancer treatments exert their ultimate efficacy through antitumor immunity."

"784. Cancer Sci. 2017 Jun;108(6):1109-1118. doi: 10.1111/cas.13239. Epub 2017 May 25.","Clinical development of anti-CD19 chimeric antigen receptor T-cell therapy for B-cell non-Hodgkin lymphoma.","B-cell non-Hodgkin lymphoma (B-NHL) is the most frequent hematological malignancy. Although refined chemotherapy regimens and several new therapeutics including rituximab, a chimeric anti-CD20 monoclonal antibody, have improved its  prognosis in recent decades, there are still a substantial number of patients with chemorefractory B-NHL. Anti-CD19 chimeric antigen receptor (CAR) T-cell therapy is expected to be an effective adoptive cell treatment and has the potential to overcome the chemorefractoriness of B-cell leukemia and lymphoma. Recently, several clinical trials have shown remarkable efficacy of anti-CD19 CAR T-cell therapy, not only in B-acute lymphoblastic leukemia but also in B-NHL. Nonetheless, there are several challenges to overcome before introduction into clinical practice, such as: (i) further refinement of the manufacturing process,  (ii) further improvement of efficacy, (iii) finding the optimal infusion cell dose, (iv) optimization of lymphocyte-depleting chemotherapy, (v) identification  of the best CAR structure, and (vi) optimization of toxicity management including cytokine release syndrome, neurologic toxicity, and on-target off-tumor toxicity. Several ways to solve these problems are currently under study. In this review, we describe the updated clinical data regarding anti-CD19 CAR T-cell therapy, with a focus on B-NHL, and discuss the clinical implications and perspectives of  CAR T-cell therapy."

"785. Curr Neurol Neurosci Rep. 2017 Jun;17(6):50. doi: 10.1007/s11910-017-0754-x.","The Potential of Cellular- and Viral-Based Immunotherapies for Malignant Glioma-Dendritic Cell Vaccines, Adoptive Cell Transfer, and Oncolytic Viruses.","PURPOSE OF REVIEW: Malignant gliomas, including glioblastoma and anaplastic astrocytoma, are the most frequent primary brain tumors and present with many treatment challenges. In this review, we discuss the potential of cellular- and viral-based immunotherapies in the treatment of malignant glioma, specifically focusing on dendritic cell vaccines, adoptive cell therapy, and oncolytic viruses. RECENT FINDINGS: Diverse cellular- and viral-based strategies have been engineered and optimized to generate either a specific or broad antitumor immune  response in malignant glioma. Due to their successes in the preclinical arena, many of these therapies have undergone phase I and II clinical testing. These early clinical trials have demonstrated the feasibility, safety, and efficacy of  these immunotherapies. Dendritic cell vaccines, adoptive cell transfer, and oncolytic viruses may have a potential role in the treatment of malignant glioma. However, these modalities must be investigated in well-designed phase III trials  to prove their efficacy."

"786. Cytotherapy. 2017 Jun;19(6):703-709. doi: 10.1016/j.jcyt.2017.03.070. Epub 2017 Apr 19.","Understanding clinical development of chimeric antigen receptor T cell therapies.","BACKGROUND AIMS: In the past decade, many clinical trials with gene- and cell-based therapies (GCTs) have been performed. Increased interest in the development of these drug products by various stakeholders has become apparent. Despite this growth in clinical studies, the number of therapies receiving marketing authorization approval (MAA) is lagging behind. To enhance the success  rate of GCT development, it is essential to better understand the clinical development of these products. Chimeric antigen receptor (CAR) T cells are a GCT  product subtype with promising efficacy in cancer treatment which are tested in many clinical trials, but have not yet received MAA. METHODS: We generated an overview of the characteristics of CAR T-cell clinical development in the United States, Canada and Europe. Subsequently, the characteristics of clinical trials with CAR T-cell products that proceeded to a subsequent clinical trial, used as a proxy for success, were compared with those  that did not proceed. RESULT: From the U.S. and European Union clinical trial databases, 106 CAR T-cell trials were selected, from which 49 were linked to a subsequent trial and 57 were not. The majority of the trials had an academic sponsor from which most did not proceed, whereas most commercially sponsored trials were followed by another clinical trial. Furthermore, trials with a subsequent trial more frequently recruited large patient cohorts and were more often multicenter compared with trials that were not followed up. DISCUSSION: These characteristics can be used by investigators to better design clinical trials with CAR T cells. We encourage sponsors to plan clinical development ahead for a higher efficiency of product development and thereby achieving a higher success rate of development towards MAA."

"787. Cytotherapy. 2017 Jun;19(6):689-702. doi: 10.1016/j.jcyt.2017.03.067. Epub 2017 Apr 11.","Low interleukin-2 concentration favors generation of early memory T cells over effector phenotypes during chimeric antigen receptor T-cell expansion."," BACKGROUND: Adoptive T-cell therapy offers new options for cancer treatment. Clinical results suggest that T-cell persistence, depending on T-cell memory, improves efficacy. The use of interleukin (IL)-2 for in vitro T-cell expansion is not straightforward because it drives effector T-cell differentiation but does not promote the formation of T-cell memory. We have developed a cost-effective expansion protocol for chimeric antigen receptor (CAR) T cells with an early memory phenotype. METHODS: Lymphocytes were transduced with third-generation lentiviral vectors and expanded using CD3/CD28 microbeads. The effects of altering the IL-2 supplementation (0-300 IU/mL) and length of expansion (10-20 days) on the phenotype of the T-cell products were analyzed. RESULTS: High IL-2 levels led to a decrease in overall generation of early memory T cells by both decreasing central memory T cells and augmenting effectors. T memory stem cells (TSCM, CD95+CD45RO-CD45RA+CD27+) were present variably during T-cell expansion. However, their presence was not IL-2 dependent but was linked to expansion kinetics. CD19-CAR T cells generated in these conditions displayed in vitro antileukemic activity. In summary, production of CAR T cells without any cytokine supplementation yielded the highest proportion of early memory T cells,  provided a 10-fold cell expansion and the cells were functionally potent. DISCUSSION: The number of early memory T cells in a T-cell preparation can be increased by simply reducing the amount of IL-2 and limiting the length of T-cell expansion, providing cells with potentially higher in vivo performance. These findings are significant for robust and cost-effective T-cell manufacturing."

"789. Front Biosci (Landmark Ed). 2017 Jun 1;22:1644-1654.","FLAG-tagged CD19-specific CAR-T cells eliminate CD19-bearing solid tumor cells in vitro and in vivo.","Autologous T cells expressing chimeric antigen receptors (CARs) specific for CD19 have demonstrated remarkable efficacy as therapeutics for B cell malignancies. In the present study, we generated FLAG-tagged CD19-specific CAR-T cells (CD19-FLAG) and compared them to their non-tagged counterparts for their effects on solid and hematological cancer cells in vitro and in vivo. For solid tumors, we used HeLa cervical carcinoma cells engineered to overexpress CD19 (HeLa-CD19), and for hematological cancer we used Raji Burkitts lymphoma cells, which endogenously express CD19. Like non-tagged CD19 CAR-T cells, CD19-FLAG CAR-T cells expanded in culture >100-fold and exhibited potent cytolytic activity against both HeLa-CD19  and Raji cells in vitro. CD19-FLAG CAR-T cells also secreted significantly more IFN-gamma and IL-2 than the control T cells. In vivo, CD19-FLAG CAR-T cells significantly blocked the growth of HeLa-CD19 solid tumors, increased tumor cleaved caspase-3 levels, and expanded systemically. CD19-FLAG CAR-T cells also significantly reduced Raji tumor burden and extended mouse survival. These results demonstrate the strong efficacy of FLAG-tagged CD19 CAR-T cells in solid  and hematological cancer models."

"790. Immunotherapy. 2017 Jun;9(7):589-606. doi: 10.2217/imt-2016-0086.","Cellular immunotherapy of cancer: an overview and future directions.","The clinical success of checkpoint inhibitors has led to a renaissance of interest in cancer immunotherapies. In particular, the possibility of ex vivo expanding autologous lymphocytes that specifically recognize tumor cells has attracted much research and clinical trial interest. In this review, we discuss the historical background of tumor immunotherapy using cell-based approaches, and provide some rationale for overcoming current barriers to success of autologous immunotherapy. An overview of adoptive transfer of lymphocytes, tumor infiltrating lymphocytes and dendritic cell therapies is provided. We conclude with discussing the possibility of gene-manipulating immune cells in order to augment therapeutic activity, including silencing of the immune-suppressive zinc  finger orphan nuclear receptor, NR2F6, as an attractive means of overcoming tumor-associated immune suppression."

"791. Int J Hematol Oncol. 2017 Jun;6(1):13-24. doi: 10.2217/ijh-2017-0003. Epub 2017 Jun 30.","Current challenges in the management of follicular lymphoma.","Although typically indolent in nature, follicular lymphoma remains an ongoing challenge for practicing oncologists. While response rates >90% can be achieved with rituximab-based chemoimmunotherapy in advanced stage patients, the complete  remission rates are substantially lower and patients inevitably relapse. The inability to achieve a complete remission and an early progression of disease have recently been determined to be indicative of poorer long-term outcomes. A greater understanding of the pathogenesis of follicular lymphoma has enabled the  development of targeted therapies, which may improve standard treatment approaches. Examples include lenalidomide and obinutuzumab, which are currently in front-line Phase III investigation. Other therapies of interest include small  molecule inhibitors, immune checkpoint inhibitors and chimeric antigen receptor T cells."

"792. J Clin Invest. 2017 Jun 1;127(6):2176-2191. doi: 10.1172/JCI87624. Epub 2017 Apr  24.","Biopolymers codelivering engineered T cells and STING agonists can eliminate heterogeneous tumors.","Therapies using T cells that are programmed to express chimeric antigen receptors (CAR T cells) consistently produce positive results in patients with hematologic  malignancies. However, CAR T cell treatments are less effective in solid tumors for several reasons. First, lymphocytes do not efficiently target CAR T cells; second, solid tumors create an immunosuppressive microenvironment that inactivates T cell responses; and third, solid cancers are typified by phenotypic diversity and thus include cells that do not express proteins targeted by the engineered receptors, enabling the formation of escape variants that elude CAR T  cell targeting. Here, we have tested implantable biopolymer devices that deliver  CAR T cells directly to the surfaces of solid tumors, thereby exposing them to high concentrations of immune cells for a substantial time period. In immunocompetent orthotopic mouse models of pancreatic cancer and melanoma, we found that CAR T cells can migrate from biopolymer scaffolds and eradicate tumors more effectively than does systemic delivery of the same cells. We have also demonstrated that codelivery of stimulator of IFN genes (STING) agonists stimulates immune responses to eliminate tumor cells that are not recognized by the adoptively transferred lymphocytes. Thus, these devices may improve the effectiveness of CAR T cell therapy in solid tumors and help protect against the  emergence of escape variants."

"793. J Immunol Res Ther. 2017 Jun;2(1):100-113. Epub 2017 Jun 29.","Chimeric-Antigen-Receptor (CAR) T Cells and the Factors Influencing their Therapeutic Efficacy.","Immunotherapeutic treatments for malignant cancers have revolutionized the medical and scientific fields. Lymphocytes engineered to display chimeric antigen receptor (CAR) molecules contribute to the exciting advancements that have stemmed from a greater understanding of cell structure and function, biological interactions, and the unique tumor microenvironment. CAR T cells circumvent the unique immune evasion capability of tumors by acting in a major histocompatibility complex (MHC) independent manner. Various factors contribute to the efficacy of CAR therapy, including CAR structure, gene transfer strategies, in vitro culture system, target selection, and preconditioning regimens. While recent clinical trials have shown promising success, cytotoxicity and other various challenges need to be addressed before CAR therapy can reach its full clinical potency. This review will discuss factors associated with CAR therapeutic success and the difficulties that continue to be a focus of research  around the world."

"795. Lab Invest. 2017 Jun;97(6):669-697. doi: 10.1038/labinvest.2017.25. Epub 2017 Mar 27.","T-lymphocyte homing: an underappreciated yet critical hurdle for successful cancer immunotherapy.","Advances in cancer immunotherapy have offered new hope for patients with metastatic disease. This unfolding success story has been exemplified by a growing arsenal of novel immunotherapeutics, including blocking antibodies targeting immune checkpoint pathways, cancer vaccines, and adoptive cell therapy  (ACT). Nonetheless, clinical benefit remains highly variable and patient-specific, in part, because all immunotherapeutic regimens vitally hinge on the capacity of endogenous and/or adoptively transferred T-effector (Teff) cells, including chimeric antigen receptor (CAR) T cells, to home efficiently into tumor target tissue. Thus, defects intrinsic to the multi-step T-cell homing cascade have become an obvious, though significantly underappreciated contributor to immunotherapy resistance. Conspicuous have been low intralesional frequencies  of tumor-infiltrating T-lymphocytes (TILs) below clinically beneficial threshold  levels, and peripheral rather than deep lesional TIL infiltration. Therefore, a Teff cell homing deficit may arguably represent a dominant factor responsible for ineffective immunotherapeutic outcomes, as tumors resistant to immune-targeted killing thrive in such permissive, immune-vacuous microenvironments. Fortunately, emerging data is shedding light into the diverse  mechanisms of immune escape by which tumors restrict Teff cell trafficking and lesional penetrance. In this review, we scrutinize evolving knowledge on the molecular determinants of Teff cell navigation into tumors. By integrating recently described, though sporadic information of pivotal adhesive and chemokine homing signatures within the tumor microenvironment with better established paradigms of T-cell trafficking under homeostatic or infectious disease scenarios, we seek to refine currently incomplete models of Teff cell entry into  tumor tissue. We further summarize how cancers thwart homing to escape immune-mediated destruction and raise awareness of the potential impact of immune checkpoint blockers on Teff cell homing. Finally, we speculate on innovative therapeutic opportunities for augmenting Teff cell homing capabilities to improve immunotherapy-based tumor eradication in cancer patients, with special focus on malignant melanoma."

"798. F1000Res. 2017 May 18;6:710. doi: 10.12688/f1000research.10795.1. eCollection 2017.","Harnessing the immune response to target tumors.","Development of immune-based targeted therapy in oncology has limited experience with signal pathway modulation. However, as we have become better versed in understanding immune function related to anticancer response, hints of specific targets associated with sensitivity and resistance have been identified with targeted immune therapy. This brief review summarizes the relationship of several targeted immune therapeutics and activity associated clinical responsiveness."

"799. J Immunother Cancer. 2017 May 16;5:42. doi: 10.1186/s40425-017-0246-1. eCollection 2017.","A tandem CD19/CD20 CAR lentiviral vector drives on-target and off-target antigen  modulation in leukemia cell lines.","BACKGROUND: Clinical success with chimeric antigen receptor (CAR)- based immunotherapy for leukemia has been accompanied by the associated finding that antigen-escape variants of the disease are responsible for relapse. To target hematologic malignancies with a chimeric antigen receptor (CAR) that targets two  antigens with a single vector, and thus potentially lessen the chance of leukemic escape mutations, a tandem-CAR approach was investigated. METHODS: Antigen binding domains from the FMC63 (anti-CD19) and Leu16 (anti-CD20) antibodies were linked in differing configurations to transmembrane and T cell signaling domains to create tandem-CARs. Expression on the surface of primary human T cells was induced by transduction with a single lentiviral vector (LV) encoding the tandem-CAR. Tandem-CARs were compared to single antigen targeting CARs in vitro and in vivo, and to an admixture of transduced cells expressing each CAR in vivo in immunodeficient (NSG) disease-bearing mice. RESULTS: Tandem constructs efficient killed the Raji leukemia cell line both in vitro and in vivo. Tandem CARs generated less cytokine than the CD20 CAR, but similar to CD19 CARs, on their own. In co-culture experiments at low effector to  target ratios with both single- and tandem- CAR-T cells, a rapid down-modulation  of full-length CD19 expression was seen on leukemia targets. There also was a partial down-modulation of CD22, and to a lesser degree, of CD20. Our data also highlight the extreme sensitivity of the NALM-6 cell line to general lymphocyte-mediated cytotoxicity. While single and tandem constructs were effective in vivo in a standard setting, in a high-disease burden setting, the tandem CAR proved both effective and less toxic than an admixture of transduced T cell populations expressing single CARs. CONCLUSION: Tandem CARs are equally effective in standard disease models to single antigen specificity CARs, and may be both more effective and less toxic in a higher disease burden setting. This may be due to optimized cell killing with more moderate cytokine production. The rapid co-modulation of CD19, CD20, and CD22 may account for the ability to rapidly evolve escape mutants by selecting for leukemic clones that not require these target antigens for continued expansion."

"800. Am J Clin Exp Immunol. 2017 May 15;6(3):27-42. eCollection 2017.","Combination of celecoxib (Celebrex®) and CD19 CAR-redirected CTL immunotherapy for the treatment of B-cell non-Hodgkins lymphomas.","The nonsteroidal anti-inflammatory drug (NSAID) Celecoxib (Celebrex®) received Food and Drug Administration (FDA) approval in 1998 for treatment of osteoarthritis and rheumatoid arthritis, and in recent years, its use has been extended to various types of malignancies, such as breast, colon, and urinary cancers. To maintain the survival of malignant B cells, non-Hodgkins Lymphoma (NHL) is highly dependent on inflammatory microenvironment, and is inhibited by celecoxib. Celecoxib hinders tumor growth interacting with various apoptotic genes, such as cyclooxygenase-2 (Cox-2), B-cell lymphoma 2 (Bcl-2) family, phosphor-inositide-3 kinase/serine-threonine-specific protein kinase (PI3K/Akt),  and inhibitors of apoptosis proteins (IAP) family. CD19-redirected chimeric antigen-receptor (CD19 CAR) T cell therapy has shown promise in the treatment of  B cell malignancies. Considering its regulatory effect on apoptotic gene products in various tumor types, Celecoxib is a promising drug to be used in combination with CD19 CAR T cell therapy to optimize immunotherapy of NHL."

"801. Front Immunol. 2017 May 15;8:555. doi: 10.3389/fimmu.2017.00555. eCollection 2017.","Oncolytic Immunotherapy: Conceptual Evolution, Current Strategies, and Future Perspectives.","The concept of oncolytic virus (OV)-mediated cancer therapy has been shifted from an operational virotherapy paradigm to an immunotherapy. OVs often induce immunogenic cell death (ICD) of cancer cells, and they may interact directly with immune cells as well to prime antitumor immunity. We and others have developed a  number of strategies to further stimulate antitumor immunity and to productively  modulate the tumor microenvironment (TME) for potent and sustained antitumor immune cell activity. First, OVs have been engineered or combined with other ICD  inducers to promote more effective T cell cross-priming, and in many cases, the breaking of functional immune tolerance. Second, OVs may be armed to express Th1-stimulatory cytokines/chemokines or costimulators to recruit and sustain the  potent antitumor immunity into the TME to focus their therapeutic activity within the sites of disease. Third, combinations of OV with immunomodulatory drugs or antibodies that recondition the TME have proven to be highly promising in early studies. Fourth, combinations of OVs with other immunotherapeutic regimens (such  as prime-boost cancer vaccines, CAR T cells; armed with bispecific T-cell engagers) have also yielded promising preliminary findings. Finally, OVs have been combined with immune checkpoint blockade, with robust antitumor efficacy being observed in pilot evaluations. Despite some expected hurdles for the rapid  translation of OV-based state-of-the-art protocols, we believe that a cohort of these novel approaches will join the repertoire of standard cancer treatment options in the near future."

"802. Mol Ther. 2017 May 3;25(5):1248-1258. doi: 10.1016/j.ymthe.2017.03.010. Epub 2017 Mar 31.","Phase I Escalating-Dose Trial of CAR-T Therapy Targeting CEA+ Metastatic Colorectal Cancers.","Chimeric antigen receptor T (CAR-T) cells have shown promising efficacy in treatment of hematological malignancies, but its applications in solid tumors need further exploration. In this study, we investigated CAR-T therapy targeting  carcino-embryonic antigen (CEA)-positive colorectal cancer (CRC) patients with metastases to evaluate its safety and efficacy. Five escalating dose levels (DLs) (1 × 105 to 1 × 108/CAR+/kg cells) of CAR-T were applied in 10 CRC patients. Our  data showed that severe adverse events related to CAR-T therapy were not observed. Of the 10 patients, 7 patients who experienced progressive disease (PD) in previous treatments had stable disease after CAR-T therapy. Two patients remained with stable disease for more than 30 weeks, and two patients showed tumor shrinkage by positron emission tomography (PET)/computed tomography (CT) and MRI analysis, respectively. Decline of serum CEA level was apparent in most patients even in long-term observation. Furthermore, we observed persistence of CAR-T cells in peripheral blood of patients receiving high doses of CAR-T therapy. Importantly, we observed CAR-T cell proliferation especially in patients after a second CAR-T therapy. Taken together, we demonstrated that CEA CAR-T cell therapy was well tolerated in CEA+ CRC patients even in high doses, and some efficacy was observed in most of the treated patients."

"804. Cancer Lett. 2017 May 1;393:52-59. doi: 10.1016/j.canlet.2017.02.015. Epub 2017 Feb 20.","Intracavitary T4 immunotherapy of malignant mesothelioma using pan-ErbB re-targeted CAR T-cells.","Malignant mesothelioma remains an incurable cancer. We demonstrated that mesotheliomas expressed EGFR (79.2%), ErbB4 (49.0%) and HER2 (6.3%), but lacked ErbB3. At least one ErbB family member was expressed in 88% of tumors. To exploit ErbB dysregulation in this disease, patient T-cells were engineered by retroviral transduction to express a panErbB-targeted chimeric antigen receptor (CAR), co-expressed with a chimeric cytokine receptor that allows interleukin (IL)-4 mediated CAR T-cell proliferation. This combination is referred to as T4 immunotherapy. T-cells from mesothelioma patients were uniformly amenable to T4 genetic modification and expansion/enrichment thereafter using IL-4. Patient-derived T4+ T-cells were activated upon contact with a panel of four mesothelioma cell lines, leading to cytotoxicity and cytokine release in all cases. Adoptive transfer of T4 immunotherapy to SCID Beige mice with an established bioluminescent LO68 mesothelioma xenograft was followed by regression or eradication of disease in all animals. Despite the established ability of T4 immunotherapy to elicit cytokine release syndrome in SCID Beige mice, therapy was very well tolerated. These findings provide a strong rationale for the clinical evaluation of intracavitary T4 immunotherapy to treat mesothelioma."

"805. Clin Cancer Res. 2017 May 1;23(9):2255-2266. doi: 10.1158/1078-0432.CCR-16-1300.  Epub 2016 Nov 4.","Multiplex Genome Editing to Generate Universal CAR T Cells Resistant to PD1 Inhibition.","Purpose: Using gene-disrupted allogeneic T cells as universal effector cells provides an alternative and potentially improves current chimeric antigen receptor (CAR) T-cell therapy against cancers and infectious diseases.Experimental Design: The CRISPR/Cas9 system has recently emerged as a simple and efficient way for multiplex genome engineering. By combining lentiviral delivery of CAR and electro-transfer of Cas9 mRNA and gRNAs targeting  endogenous TCR, β-2 microglobulin (B2M) and PD1 simultaneously, to generate gene-disrupted allogeneic CAR T cells deficient of TCR, HLA class I molecule and  PD1.Results: The CRISPR gene-edited CAR T cells showed potent antitumor activities, both in vitro and in animal models and were as potent as non-gene-edited CAR T cells. In addition, the TCR and HLA class I double deficient T cells had reduced alloreactivity and did not cause graft-versus-host  disease. Finally, simultaneous triple genome editing by adding the disruption of  PD1 led to enhanced in vivo antitumor activity of the gene-disrupted CAR T cells.Conclusions: Gene-disrupted allogeneic CAR and TCR T cells could provide an alternative as a universal donor to autologous T cells, which carry difficulties  and high production costs. Gene-disrupted CAR and TCR T cells with disabled checkpoint molecules may be potent effector cells against cancers and infectious  diseases. Clin Cancer Res; 23(9); 2255-66. ©2016 AACR."

"806. Hum Gene Ther. 2017 May;28(5):437-448. doi: 10.1089/hum.2016.025. Epub 2016 Aug 16.","Redirecting T Cells to Glypican-3 with 4-1BB Zeta Chimeric Antigen Receptors Results in Th1 Polarization and Potent Antitumor Activity.","T cells engineered to express CD19-specific chimeric antigen receptors (CARs) have shown breakthrough clinical successes in patients with B-cell lymphoid malignancies. However, similar therapeutic efficacy of CAR T cells in solid tumors is yet to be achieved. In this study we systematically evaluated a series  of CAR constructs targeting glypican-3 (GPC3), which is selectively expressed on  several solid tumors. We compared GPC3-specific CARs that encoded CD3ζ (Gz) alone or with costimulatory domains derived from CD28 (G28z), 4-1BB (GBBz), or CD28 and 4-1BB (G28BBz). All GPC3-CARs rendered T cells highly cytotoxic to GPC3-positive  hepatocellular carcinoma, hepatoblastoma, and malignant rhabdoid tumor cell lines in vitro. GBBz induced the preferential production of Th1 cytokines (interferon γ/granulocyte macrophage colony-stimulating factor) while G28z preferentially induced Th2 cytokines (interleukin-4/interleukin-10). Inclusion of 4-1BB in G28BBz could only partially ameliorate the Th2-polarizing effect of CD28. 4-1BB induced superior expansion of CAR T cells in vitro and in vivo. T cells expressing GPC3-CARs incorporating CD28, 4-1BB, or both induced sustained tumor regressions in two xenogeneic tumor models. Thus, GBBz CAR endows T cells with superior proliferative potential, potent antitumor activity, and a Th1-biased cytokine profile, justifying further clinical development of GBBz CAR for immunotherapy of GPC3-positive solid tumors."

"807. Leukemia. 2017 May;31(5):1087-1095. doi: 10.1038/leu.2017.39. Epub 2017 Jan 27.","Vaccination to improve the persistence of CD19CAR gene-modified T cells in relapsed pediatric acute lymphoblastic leukemia.","Trials with second generation CD19 chimeric antigen receptors (CAR) T-cells report unprecedented responses but are associated with risk of cytokine release syndrome (CRS). Instead, we studied the use of donor Epstein-Barr virus-specific  T-cells (EBV CTL) transduced with a first generation CD19CAR, relying on the endogenous T-cell receptor for proliferation. We conducted a multi-center phase I/II study of donor CD19CAR transduced EBV CTL in pediatric acute lymphoblastic leukaemia (ALL). Patients were eligible pre-emptively if they developed molecular relapse (>5 × 10-4) post first stem cell transplant (SCT), or prophylactically post second SCT. An initial cohort showed poor expansion/persistence. We therefore investigated EBV-directed vaccination to enhance expansion/persistence. Eleven patients were treated. No CRS, neurotoxicity or graft versus host disease  (GVHD) was observed. At 1 month, 5 patients were in CR (4 continuing, 1 de novo), 1 PR, 3 had stable disease and 3 no response. At a median follow-up of 12 months, 10 of 11 have relapsed, 2 are alive with disease and 1 alive in CR 3 years. Although CD19CAR CTL expansion was poor, persistence was enhanced by vaccination. Median persistence was 0 (range: 0-28) days without vaccination compared to 56 (range: 0-221) days with vaccination (P=0.06). This study demonstrates the feasibility of multi-center studies of CAR T cell therapy and the potential for enhancing persistence with vaccination."

"809. Mol Immunol. 2017 May;85:293-304. doi: 10.1016/j.molimm.2017.03.017. Epub 2017 Mar 27.","Modification of cytokine-induced killer cells with folate receptor alpha (FRα)-specific chimeric antigen receptors enhances their antitumor immunity toward FRα-positive ovarian cancers.","Folate receptor alpha (FRα) is aberrantly expressed in ovarian cancers but largely absent in normal tissues, and therefore represents an attractive target for immunotherapy. In recent years, modification of T cells with chimeric antigen receptor (CAR) targeting FRα has been reported to improve antitumor immunity of T cells. However, there are limited data regarding CAR-modified cytokine-induced killer (CAR-CIK) cells. In the present study, we modified CIK cells with FRα-specific CARs and investigated their antitumor immunity against ovarian cancers. We found that both non-transduced and mock CAR-transduced CIK cells showed only low antitumor activity against either FRα-positive (FRα+) or FRα-negative (FRα-) targets. However, all three generations of CAR-modified CIK cells showed enhanced antitumor activity against FRα+ targets, but not FRα- targets. First-generation ζ-CAR-CIK cells increased production of IFN-γ, enhanced short-term cytotoxicity against FRα+ ovarian cancer cells, and showed modest and  short-term suppression of established tumors; while second-generation 28ζ- and third-generation 28BBζ-CAR-CIK cells showed significant proliferation, enhanced secretion of IL-2, eliminated the FRα+ ovarian cancer cells in long-term co-culture, and showed dramatic and long-term inhibition of tumor growth and prolonged survival of xenograft-bearing mice. It is noteworthy that the 28BBζ-CAR was more potent in the modification of CIK cells than 28ζ-CAR both in vitro and in vivo. Moreover, CAR-CIK cells showed more efficient anticancer activity compared with CAR-T cells in vitro, but less efficient than CAR-T cells in vivo.  According to these results, we conclude that modification of CIK cells with FRα-specific CARs enhances their antitumor immunity to FRα+ ovarian cancers. The  third-generation 28BB-ζ CAR containing 4-1BB co-stimulation was more efficient in modification of CIK cells than either first-generation ζ-CAR or second-generation CD28-ζ-CAR."

"810. Per Med. 2017 May;14(3):259-270. doi: 10.2217/pme-2016-0108. Epub 2017 May 5.","The swinging pendulum of cancer immunotherapy personalization.","Cancer immunotherapy has long offered the promise of producing cancer treatments  that are more effective and less toxic than traditional chemotherapy and radiotherapy. That potential has only begun to be realized in the last 5 years with the first US FDA-approved cancer vaccine (sipuleucel-T), checkpoint inhibitors and adoptive cell therapy. While these therapies have been remarkably  more effective than previous cancer immunotherapeutics, they are often limited by their inherently personalized nature. Indeed, each patients immune system and cancer are unique, limiting the scalability and generalizability of new approaches. However, emerging solutions may overcome these limitations, producing off-the-shelf cancer immunotherapies that transform patient outcomes."

"812. Trends Mol Med. 2017 May;23(5):430-450. doi: 10.1016/j.molmed.2017.03.002. Epub 2017 Apr 13.","CARs: Synthetic Immunoreceptors for Cancer Therapy and Beyond.","Chimeric antigen receptors (CARs) are versatile synthetic receptors that provide  T cells with engineered specificity. Clinical success in treating B-cell malignancies has demonstrated the therapeutic potential of CAR-T cells against cancer, and efforts are underway to expand the use of engineered T cells to the treatment of diverse medical conditions, including infections and autoimmune diseases. Here, we review current understanding of the molecular properties of CARs, how this knowledge informs the rational design and characterization of novel receptors, the successes and shortcomings of CAR-T cells in the clinic, and emerging solutions for the continued improvement of CAR-T cell therapy."

"813. Oncotarget. 2017 Apr 29;8(37):62730-62741. doi: 10.18632/oncotarget.17528. eCollection 2017 Sep 22.","Driving better and safer HER2-specific CARs for cancer therapy.","Given the clinical efficacy of chimeric antigen receptor (CAR)-based therapy in hematological malignancies, CAR T-cell therapy for a number of solid tumors has been actively investigated. Human epidermal growth factor receptor 2 (HER2) is a  well-established therapeutic target in breast, as well as other types of cancer.  However, HER2 CAR T cells pose a risk of lethal toxicity including cytokine release syndrome from on-target, off-tumor recognition of HER2. In this review, we summarize the development of conventional HER2 CAR technology, the alternative selection of CAR hosts, the novel HER2 CAR designs, clinical studies and toxicity. Furthermore, we also discuss the main strategies for improving the safety of HER2 CAR-based cancer therapies."

