"Reference","Title","Abstract"

"371. Int J Mol Sci. 2015 Jul 2;16(7):14951-60. doi: 10.3390/ijms160714951.","Cutaneous Adverse Events Associated with Interferon-β Treatment of Multiple Sclerosis.","Interferons are widely used platform therapies as disease-modifying treatment of  patients with multiple sclerosis. Although interferons are usually safe and well  tolerated, they frequently cause dermatological side effects. Here, we present a  multiple sclerosis (MS) patient treated with interferon-β who developed new-onset psoriasis. Both her MS as well as her psoriasis finally responded to treatment with fumarates. This case illustrates that interferons not only cause local but also systemic adverse events of the skin. These systemic side effects might indicate that the Th17/IL-17 axis plays a prominent role in the immunopathogenesis of this individual case and that the autoimmune process might  be deteriorated by further administration of interferons. In conclusion, we think that neurologists should be aware of systemic cutaneous side effects and have a closer look on interferon-associated skin lesions. Detection of psoriasiform lesions might indicate that interferons are probably not beneficial in the individual situation. We suggest that skin lesions may serve as biomarkers to allocate MS patients to adequate disease-modifying drugs."

"372. Mediators Inflamm. 2015;2015:607363. doi: 10.1155/2015/607363. Epub 2015 Jun 7.","Cross Talk between Proliferative, Angiogenic, and Cellular Mechanisms Orchestred  by HIF-1α in Psoriasis.","Psoriasis is a chronic inflammatory skin disease where the altered regulation in  angiogenesis, inflammation, and proliferation of keratinocytes are the possible causes of the disease, and the transcription factor hypoxia-inducible factor 1-alpha (HIF-1α) is involved in the homeostasis of these three biological phenomena. In this review, the role of HIF-1α in the cross talk between the cytokines and cells of the immunological system involved in the pathogenesis of psoriasis is discussed."

"373. Br J Biomed Sci. 2015;72(2):56-60.",""25-hydroxy vitamin D and ischaemia-modified albumin levels in psoriasis and their association with disease severity.","Psoriasis is a T-helper-1 (Th1)/Th17-mediated chronic inflammatory skin disease,  characterised by hyperproliferation of keratinocytes. Psoriasis and cardiovascular disease share similar pathogenic mechanisms such as vascular endothelial cell dysfunction, oxidative stress and metabolic syndrome. 25-hydroxy vitamin D is an immune-regulatory hormone, with the ability to reduce cellular proliferation in psoriasis. Ischaemia-modified albumin (IMA) is a marker of oxidative stress. This study examined 25-hydroxy vitamin D, IMA and high-sensitivity C-reactive protein (hs-CRP) levels in patients with psoriasis, in comparison with healthy controls and their possible association with disease severity. A total of 43 cases of psoriasis and 43 controls were included in this  cross-sectional study, and severity grading was performed according to psoriasis  area severity index (PASI) scoring. Serum 25-hydroxy vitamin D, IMA and hs-CRP were evaluated in all study subjects. In psoriasis, 25-hydroxy vitamin D showed a significant decline, while hs-CRP and IMA levels were significantly elevated, as  compared with controls. Serum 25-hydroxy vitamin D showed a significant negative  correlation with PASI score. hs-CRP and IMA showed a significant positive correlation with PASI score. Significant negative correlation was observed between 25-hydroxy vitamin D and hs-CRP; 25-hydroxy vitamin D and IMA levels in psoriasis. The results indicate that psoriasis is associated with significantly lowered 25-hydroxy vitamin D levels, along with increased systemic inflammation and oxidative stress, especially in severe disease. Thus, vitamin D supplementation might reduce systemic inflammation and oxidative stress and help  in delaying the pathogenesis of co-morbidities associated with psoriasis."

"374. Br J Dermatol. 2015 Oct;173(4):989-97. doi: 10.1111/bjd.13994. Epub 2015 Oct 14.","Downmodulation of key inflammatory cell markers with a topical Janus kinase 1/2 inhibitor.","BACKGROUND: INCB018424 is a novel, potent Janus kinase (JAK)1/JAK2 inhibitor that blocks signal transduction of multiple proinflammatory cytokines. OBJECTIVES: To evaluate the safety, tolerability, pharmacokinetics, pharmacodynamics and preliminary efficacy of topical INCB018424 phosphate cream in patients with plaque psoriasis. METHODS: Topical INCB018424 phosphate 1·0% or 1·5% cream was applied once daily (QD) or twice daily (BID) for 4 weeks to 2-20% body surface area in five sequential cohorts of five patients aged 18-65 years. Target lesions were scored  on a scale of 0-4 for erythema, scaling and thickness. Additionally, the overall  disease activity in each patient was measured using Physicians Global Assessment. INCB018424 concentrations were measured in plasma, and cytokine stimulated phosphorylated signal transducer and activator of transcription 3 phosphorylation (pSTAT3) levels in peripheral blood cells were evaluated. Pretreatment and post-treatment skin biopsies were compared with healthy skin, including evaluation of histopathology, immunohistochemistry and mRNA expression. RESULTS: Treatment with INCB018424 phosphate cream either 1·0% QD or 1·5% BID resulted in improvements in lesion scores. No significant inhibition of pSTAT3 in peripheral blood cells was observed following topical application, consistent with the generally low steady-state plasma concentrations of INCB018424 measured. Transcriptional markers of immune cell lineage/activation in lesional skin were reduced by topical INCB018424, with correlations observed between clinical improvement and decreases in markers of T helper 17 lymphocyte activation, dendritic-cell activation and epidermal hyperplasia. INCB018424 treatment reduced epidermal hyperplasia and dermal inflammation in most patient samples, with reductions in CD3, CD11c, Ki67 and keratin 16 observed by immunohistochemical analysis. CONCLUSIONS: Topical INCB018424 dosed for 28 days QD or BID is pharmacologically  active in patients with active psoriasis and modulates proinflammatory cytokines  in the pathogenesis of psoriatic lesions."

"375. Int J Dermatol. 2015 Jul;54(7):e254-60. doi: 10.1111/ijd.12834.","The effect of dimethyl fumarate on gene expression and the level of cytokines related to different T helper cell subsets in peripheral blood mononuclear cells  of patients with psoriasis.","BACKGROUND: Fumaric acid esters such as dimethyl fumarate (DMF) have proven to be effective in the treatment of psoriasis. OBJECTIVES: In view of the role of Th17 in the pathogenesis of psoriasis, the present study was conducted to investigate the effects of DMF on Th1, Th2, and Th17 responses in patients. METHODS: Peripheral blood mononuclear cells (PBMCs) were isolated from psoriasis  patients and healthy individuals and were cultured in the presence or absence of  phytohemagglutinin and DMF. The cell supernatants were removed to measure cytokine secretion, and the lymphocytes were used for real-time polymerase chain  reaction to establish gene expression. RESULTS: An increase in gene expression of interferon-γ (IFN-γ), as a marker for  Th1 activity, and interleukin-17 (IL-17), granulocyte macrophage colony-stimulating factor (GM-CSF) and IL-22 representing the Th17 subset in the  PBMCs of patients in comparison with those of control subjects was observed. Culture of PBMCs from psoriasis patients and controls in the presence of DMF decreased IFN-γ and increased IL-4 gene expression in both groups. Treatment with DMF could significantly decrease IL-17, GM-CSF, and IL-22 mRNA levels in the PBMCs of patients. Decreased release of IFN-γ and GM-CSF cytokine secretion after DMF treatment was also observed in PBMC cultures of patients and controls. CONCLUSIONS: These data show the effectiveness of DMF in modulating Th17 cells in addition to Th1/Th2 cells and reflect one of the underlying mechanisms of action  of DMF in psoriasis. These findings may also support the possible benefits of using fumarate in the treatment of other autoimmune diseases in the pathogeneses  of which Th1 and Th17 cells play major roles."

"376. Mediators Inflamm. 2015;2015:205156. doi: 10.1155/2015/205156. Epub 2015 May 26.","Harnessing the Therapeutic Potential of Th17 Cells.","Th17 cells provide protective immunity to infections by fungi and extracellular bacteria as well as cancer but are also involved in chronic inflammation. The cells were first identified by their ability to produce interleukin 17A (IL-17A)  and, subsequently, associated with chronic inflammation and autoimmunity. Th17 cells have some gene profile similarity with stem cells and can remain dormant in mucosal tissues for long periods. Indeed, recent studies suggest that functionally distinct subsets of pro- and anti-inflammatory Th17 cells can interchange phenotype and functions. For development, Th17 cells require activation of the transcription factors STAT3 and RORγt while RUNX1, c-Maf, and Aiolos are involved in changes of phenotype/functions. Attempts to harness Th17 cells against pathogens and cancer using vaccination strategies are being explored. The cells gain protective abilities when induced to produce interferon  γ (IFNγ). In addition, treatment with antibodies to IL-17 is effective in treating patients with psoriasis, psoriatic arthritis, and refectory rheumatoid arthritis. Moreover, since RORγt is a nuclear receptor, it is likely to be a potential future drug target for modulating Th17 functions. This review explores  pathways through which Th17 subsets are induced, the molecular basis of their plasticity, and potential therapeutic strategies for their modulation in diseases."

"377. PLoS One. 2015 Jun 18;10(6):e0128262. doi: 10.1371/journal.pone.0128262. eCollection 2015.","Gene Expression Profiling in Peripheral Blood Cells and Synovial Membranes of Patients with Psoriatic Arthritis.","BACKGROUND: Psoriatic arthritis (PsA) is an inflammatory arthritis whose pathogenesis is poorly understood; it is characterized by bone erosions and new bone formation. The diagnosis of PsA is mainly clinical and diagnostic biomarkers are not yet available. The aim of this work was to clarify some aspects of the disease pathogenesis and to identify specific gene signatures in paired peripheral blood cells (PBC) and synovial biopsies of patients with PsA. Moreover, we tried to identify biomarkers that can be used in clinical practice. METHODS: PBC and synovial biopsies of 10 patients with PsA were used to study gene expression using Affymetrix arrays. The expression values were validated by  Q-PCR, FACS analysis and by the detection of soluble mediators. RESULTS: Synovial biopsies of patients showed a modulation of approximately 200 genes when compared to the biopsies of healthy donors. Among the differentially expressed genes we observed the upregulation of Th17 related genes and of type I  interferon (IFN) inducible genes. FACS analysis confirmed the Th17 polarization.  Moreover, the synovial trascriptome shows gene clusters (bone remodeling, angiogenesis and inflammation) involved in the pathogenesis of PsA. Interestingly 90 genes are modulated in both compartments (PBC and synovium) suggesting that signature pathways in PBC mirror those of the inflamed synovium. Finally the osteoactivin gene was upregulared in both PBC and synovial biopsies and this finding was confirmed by the detection of high levels of osteoactivin in PsA sera but not in other inflammatory arthritides. CONCLUSIONS: We describe the first analysis of the trancriptome in paired synovial tissue and PBC of patients with PsA. This study strengthens the hypothesis that PsA is of autoimmune origin since the coactivity of IFN and Th17  pathways is typical of autoimmunity. Finally these findings have allowed the identification of a possible disease biomarker, osteoactivin, easily detectable in PsA serum."

"378. J Autoimmun. 2015 Jul;61:73-80. doi: 10.1016/j.jaut.2015.05.010. Epub 2015 Jun 13.","GILZ regulates Th17 responses and restrains IL-17-mediated skin inflammation.","Patients with inflammatory autoimmune diseases are routinely treated with synthetic glucocorticoids to suppress immunopathology. A crucial outcome of glucocorticoid exposure is induction of glucocorticoid-induced leucine zipper (GILZ), a protein with multiple functions that include inhibition of key immune cell signalling pathways. Here we report that GILZ maintains a threshold for activation of Th17 responses and IL-17-dependent pathology. GILZ expression was deficient in lesional skin of psoriasis patients and was negatively correlated with the pro-inflammatory cytokines IL-23, IL-17A and IL-22, and with STAT3 expression. Deficiency of GILZ in mice resulted in excessive inflammation and pro-inflammatory cytokine expression in the imiquimod model of psoriasis, and dendritic cells lacking GILZ produced greater IL-1, IL-23 and IL-6 in response to imiquimod stimulation in vitro. These cytokines stimulate Th17 cell differentiation, and we found unchallenged GILZ-deficient mice to have spontaneous production of IL-17A and IL-22 in vivo. We also identified a T cell-intrinsic role for GILZ in limiting Th17 cell formation in vitro in response to Th17-promoting cytokines IL-1β and IL-23. Addition of IL-6 under these conditions suppressed GILZ, allowing T cell proliferation and expression of Th17  genes, whereas exogenous delivery of GILZ using a cell-permeable fusion protein restored regulation of Th17 cell proliferation. Thus, GILZ has a non-redundant function to constrain pathogenic Th17 responses, with clinical implications for psoriasis."

"379. J Cell Commun Signal. 2015 Sep;9(3):291-6. doi: 10.1007/s12079-015-0297-3. Epub 2015 Jun 16.","A knowledgebase resource for interleukin-17 family mediated signaling.","Interleukin-17 (IL-17) belongs to a relatively new family of cytokines that has garnered attention as the signature cytokine of Th17 cells. This cytokine family  consists of 6 ligands, which bind to 5 receptor subtypes and induce downstream signaling. Although the receptors are ubiquitously expressed, cellular responses  to ligands vary across tissues. The cytokine family is associated with various autoimmune disorders including rheumatoid arthritis, multiple sclerosis, inflammatory bowel disease, asthma and psoriasis in addition to being implicated  in the pathogenesis of cancer. In addition, this family plays a role in host defense against bacterial and fungal infections. The signaling mechanisms of the  IL-17 family of proinflammatory cytokines are not well explored. In this study, we present a resource of literature-annotated reactions induced by IL-17. The reactions are catalogued under 5 categories, namely; molecular association, catalysis, transport, activation/inhibition and gene regulation. A total of 93 molecules and 122 reactions have been annotated. The IL-17 pathway is freely available through NetPath, a resource of signal transduction pathways previously  developed by our group."

"380. J Immunol. 2015 Jul 15;195(2):421-5. doi: 10.4049/jimmunol.1500448. Epub 2015 Jun 5.","Cutting Edge: PD-1 Regulates Imiquimod-Induced Psoriasiform Dermatitis through Inhibition of IL-17A Expression by Innate γδ-Low T Cells.","Programmed cell death 1 (PD-1) is a key regulatory molecule that has been targeted in human cancers, including melanoma. In clinical testing, Abs against PD-1 have resulted in psoriasiform dermatitis (PsD). To determine whether PD-1 regulates PsD, we compared skin responses of PD-1-deficient (PD-1KO) mice and wild-type (WT) controls in an imiquimod (IMQ)-induced murine model of psoriasis.  PD-1KO mice showed severe epidermal hyperplasia, greater neutrophilic infiltration, and higher expression of Th17 cytokines (versus WT mice). IMQ exposure increased PD-1 expression by skin γδ-low (GDL) T cells and enhanced expression of PD-L1 by keratinocytes. Three-fold increases in the percentage of IL-17A(+) GDL T cells were observed in skin cell suspensions derived from IMQ-treated PD-1KO mice (versus WT controls), suggesting that the lack of PD-1 has a functional effect not only on αβ T cells, but also on GDL T cells, and that PD-1 may play a regulatory role in PsD."

"381. Eur Rev Med Pharmacol Sci. 2015 May;19(10):1773-8.","Sarcoidosis at onset of Psoriasis: a common immunopathogenesis. Review and case report.","Sarcoidosis is an inflammatory systemic disease that may present in many different ways. The pathophysiological mechanisms are not still well known, although sarcoidosis results from an exaggerated Th1 immune response. About 30% of sarcoidosis patients may suffer from skin lesions during the course of the disease and, occasionally, psoriasiform lesions have been observed. Sarcoidosis may present associated with other diseases and psoriasis is actually one of them, even though not particularly frequent. Few cases of patients who showed clinical  and histological features compatible with both pulmonary sarcoidosis and psoriasis vulgaris have been reported. We report an interesting case of a patient affected by sarcoidosis at the onset of psoriasis and discuss immunopathogenetic  mechanisms that can be associated with these conditions. Recent data confirm that sarcoidosis is a Th1/Th17 multisystem disorder. These clarifications may be helpful in the management of the diseases and in identifying patients at risk."

"382. J Dermatol. 2015 Oct;42(10):996-8. doi: 10.1111/1346-8138.12943. Epub 2015 May 25.","Development of bullous pemphigoid during treatment of psoriatic onycho-pachydermo periostitis with ustekinumab.","Ustekinumab is a human monoclonal antibody that specifically binds to the p40 subunit of interleukin (IL)-12 and IL-23, inhibiting the activity of both cytokines, thereby blocking the T-helper (Th)1 and Th17 inflammatory pathways. While biologic agents have dramatically changed the strategies of psoriasis treatment, increasing cases of autoimmune diseases during the use of such agents  have been reported. We experienced a case of bullous pemphigoid occurring during  treatment of a rare variant of psoriatic arthritis, psoriatic onycho-pachydermo periostitis with ustekinumab. Only six cases of autoimmune blistering diseases during treatment with biologic agents have ever been reported including our case, and we herein review the published work of these cases. Dermatologists must be attentive to the possibility of autoimmune blistering diseases during ustekinumab treatment."

"383. Auto Immun Highlights. 2014 Jan 22;5(1):9-19. doi: 10.1007/s13317-013-0057-4. eCollection 2014 Jun.","The Th17 axis in psoriatic disease: pathogenetic and therapeutic implications.","Psoriasis and psoriatic arthritis represent two paradigmatic conditions characterized by chronic inflammation and possibly autoimmunity, despite the absence of known serum autoantibodies. The two diseases, albeit strongly correlated from clinical, genetic, and epidemiogical standpoints, manifest significant differences in terms of etiology and pathogenetic mechanisms. Nonetheless, Th17 cells appear crucial to both diseases, and IL23 is the cytokine involved in determining the fate of naive CD4+ cells to differentiate into a pathogenic phenotype. This basic experimental observation led to a clear understanding of the immune dysfunction causing psoriasis and psoriatic arthritis but, more importantly, also led to new therapeutic approaches. In recent years, monoclonal antibodies directed to IL12/IL23 (ustekinumab) or IL17 (secukinumab, ixekizumab, brodalumab) are being investigated or have proven to be beneficial for patients with psoriatic disease, thus further supporting the view that Th17 cells play a pivotal role in disease onset and perpetuation. These most recent reports indeed represent significant developments that may allow overcoming the TNFα pathway as the major therapeutic target in chronic inflammation."

"384. J Autoimmun. 2015 Jun;60:1-11. doi: 10.1016/j.jaut.2015.04.006. Epub 2015 May 18.","Interleukin-17 and innate immunity in infections and chronic inflammation.","Interleukin 17 (IL-17) includes several cytokines among which IL-17A is considered as one of the major pro-inflammatory cytokine being central to the innate and adaptive immune responses. IL-17 is produced by unconventional T cells, members of innate lymphoid cells (ILCs), mast cells, as well as typical innate immune cells, such as neutrophils and macrophages located in the epithelial barriers and characterised by a rapid response to infectious agents by recruiting neutrophils as first line of defence and inducing the production of antimicrobial peptides. Th17 responses appear pivotal in chronic and acute infections by bacteria, parasites, and fungi, as well as in autoimmune and chronic inflammatory diseases, including rheumatoid arthritis, psoriasis, and psoriatic arthritis. The data discussed in this review cumulatively indicate that innate-derived IL-17 constitutes a major element in the altered immune response against self antigens or the perpetuation of inflammation, particularly at mucosal sites. New drugs targeting the IL17 pathway include brodalumab, ixekizumab, and secukinumab and their use in psoriatic disease is expected to dramatically impact our approach to this systemic condition."

"385. Clin Exp Dermatol. 2016 Mar;41(2):183-9. doi: 10.1111/ced.12670. Epub 2015 May 15.","Serum IL-33 levels are increased in patients with psoriasis.","BACKGROUND: Interleukin (IL)-33 is a recently identified cytokine, which is a member of the IL-1 family and binds to a heterodimeric receptor comprising ST2 (suppression of tumorigenicity 2) and IL-1 receptor accessory protein. Serum levels of IL-33 have been reported to be upregulated in various T helper (Th)1/Th17-mediated diseases, such as rheumatoid arthritis and inflammatory bowel disease. IL-33 expression is increased in lesional skin in patients with psoriasis, but serum levels in patients with psoriasis have not yet been studied. AIM: To study serum IL-33 levels in patients with psoriasis, a Th1/Th17-mediated  skin disease, before and after anti-tumour necrosis factor (TNF)-α therapy. METHODS: Serum IL-33 levels were measured in patients with psoriasis vulgaris (PV), psoriatic arthritis (PsA) or pustular psoriasis (PP), and compared with those of healthy controls. Associations between serum IL-33 levels and serum TNF-α, IL-6, vascular endothelial growth factor and C-reactive protein levels were also studied. In addition, the effect of IL-33 stimulation on IL-6, IL-8, TNF-α and VEGF secretion by human keratinocyte was analysed. RESULTS: Serum IL-33 levels in patients with PV, PsA and PP were significantly higher than those in healthy controls. Serum IL-33 levels correlated with serum TNF-α levels in patients with psoriasis, and decreased after anti-TNF-α therapy.  IL-33 stimulated IL-6 and IL-8 secretion by human keratinocytes. CONCLUSIONS: These results suggest that serum IL-33 levels generally reflect increased inflammation in patients with psoriasis."

"386. J Immunol Res. 2015;2015:906349. doi: 10.1155/2015/906349. Epub 2015 Apr 20.","The pharmacodynamic impact of apremilast, an oral phosphodiesterase 4 inhibitor,  on circulating levels of inflammatory biomarkers in patients with psoriatic arthritis: substudy results from a phase III, randomized, placebo-controlled trial (PALACE 1).","Apremilast, an oral phosphodiesterase 4 inhibitor, demonstrated effectiveness (versus placebo) for treatment of active psoriatic arthritis in the psoriatic arthritis long-term assessment of clinical efficacy (PALACE) phase III clinical trial program. Pharmacodynamic effects of apremilast on plasma biomarkers associated with inflammation were evaluated in a PALACE 1 substudy. Of 504 patients randomized in PALACE 1, 150 (placebo: n = 51; apremilast 20 mg BID: n =  51; apremilast 30 mg BID: n = 48) provided peripheral blood plasma samples for analysis in a multiplexed cytometric bead array assay measuring 47 proteins associated with systemic inflammatory immune responses. Association between biomarker levels and achievement of 20% improvement from baseline in modified American College of Rheumatology (ACR20) response criteria was assessed by logistic regression. At Week 24, IL-8, TNF-α, IL-6, MIP-1β, MCP-1, and ferritin were significantly reduced from baseline with apremilast 20 mg BID or 30 mg BID versus placebo. ACR20 response correlated with change in TNF-α level with both apremilast doses. At Week 40, IL-17, IL-23, IL-6, and ferritin were significantly decreased and IL-10 and IL-1 receptor antagonists significantly increased with apremilast 30 mg BID versus placebo. In patients with active psoriatic arthritis, apremilast reduced circulating levels of Th1 and Th17 proinflammatory mediators and increased anti-inflammatory mediators."

"387. Int J Womens Dermatol. 2015 May 14;1(2):104-107. doi: 10.1016/j.ijwd.2015.03.001. eCollection 2015 Jun.","The immunologic effects of estrogen on psoriasis: A comprehensive review.","BACKGROUND: Immunological changes in pregnancy are associated with improvements in some pre-existing immune-mediated skin diseases. Estrogen has been hypothesized to contribute to these changes by creating a shift from Th1 and Th17 to Th2 immunity. As this hypothesis would predict, psoriasis (a primarily Th17 mediated immune disease) tends to improve during pregnancy. However, the precise  mechanism by which estrogen induces immunological change in psoriasis remains poorly understood. OBJECTIVE: To summarize the immunologic effects of estrogen as they relate to psoriasis during pregnancy. METHODS: We performed an English-language PubMed search of articles from September 2004 to September 2014 combining the key terms psoriasis, estrogen, autoimmune disease, and pregnancy. RESULTS: Estrogen appears to up-regulate Th2 cytokines and down-regulate Th1 and  Th17 cytokines. This shift was initially observed in murine systems, which showed decreased mixed lymphocyte reactions of splenocytes and increased antibody production during pregnancy. Antigen stimulated splenocytes produced fewer Th1 cytokines and more Th2 cytokines in pregnant mice. IL17 producing T cells were significantly decreased in healthy pregnancies compared to non-pregnant controls. LIMITATIONS: This review is limited by the paucity of studies evaluating immunological changes of psoriasis in pregnancy among human subjects. CONCLUSIONS: Increased estrogen production in pregnancy is associated with decreased Th1 and Th17 cytokine production. While estrogen may be responsible for some of these immune shifts resulting in disease improvement, there remains no definitive evidence to prove the hypothesis that estrogen is responsible for such improvement."

"388. Clin Cosmet Investig Dermatol. 2015 Apr 17;8:215-22. doi: 10.2147/CCID.S47784. eCollection 2015.","Itolizumab - a humanized anti-CD6 monoclonal antibody with a better side effects  profile for the treatment of psoriasis.","Management of psoriasis is a challenge to the treating physician. The chronic inflammatory state of psoriasis with exacerbations and remissions necessitate on-and-off treatment schedules. The safety profiles of drugs and tolerability issues for patients are important factors to be considered during treatment. Various biological agents targeting T-cells and the inflammatory cytokines are available for systemic treatment of psoriasis. However, major causes of concern while using these drugs are risk of susceptibility to infection and development of anti-drug antibodies, which will affect the pharmacokinetic properties, efficacy, and safety profile of the drug. Itolizumab, a humanized anti-CD6 monoclonal antibody, is a new molecule that acts by immunomodulating the CD6 molecule. CD6 is a co-stimulatory molecule required for optimal T-cell stimulation by the antigen-presenting cells. This step is crucial in T-cell proliferation to form Th1 and Th17 cells, which play a major role in the pathogenesis of psoriasis. This article deals with the properties of Itolizumab and its role in the treatment of psoriasis. Based on the available published data, Itolizumab seems to have a better adverse effects profile and at the same time comparatively less efficacy when compared to other biological agents available for treating psoriasis. Larger studies with longer duration are required to clearly depict the long-term side effects profile."

"389. Clin Rheumatol. 2015 Jun;34(6):1019-23. doi: 10.1007/s10067-015-2961-7. Epub 2015 May 5.","Role of IL-17 in the pathogenesis of psoriatic arthritis and axial spondyloarthritis.","Th17 cells are a discrete subset of T cell subpopulation, which produce IL-17 and certain other pro-inflammatory cytokines. A regulatory role of Th17 cells have been proposed in several autoimmune diseases including psoriasis, psoriatic arthritis (PsA), ankylosing spondylitis (AS), rheumatoid arthritis, inflammatory  bowel disease, systemic lupus erythematosus, and multiple sclerosis. Psoriatic disease is an autoimmune disease which mainly involves skin and joints. Until recently, psoriasis and PsA were thought to be Th1 mediated disease, but after the discovery of IL-17 and IL-17 knockout animal studies as well as human experimental data indicate a crucial role of the Th17 cells in the pathogenesis of psoriasis and PsA. Our research group have not only found abundance of CD4(+)IL-17(+) T cells, mainly the memory phenotype (CD4RO(+)CD45RA(-)CD11a(+)) in the synovial fluid, but also have shown the existence of a functional IL-17 receptor in synovial fibroblast of psoriatic arthritis patients. Similarly, both  animal and human studies indicate a regulatory role of the Th17 cells in AS; most critical observations are that Th17 cytokines (IL-17 and IL-22) can contribute to bone erosion, osteitis and new bone formation the hall mark skeletal features associated with the pathophysiology of AS. In this review article, we have discussed the contributing role of the IL-23/IL-17 axis in the pathogenesis of PsA and AS."

"390. Immunotherapy. 2015;7(4):323-33. doi: 10.2217/imt.14.113.","Use of brodalumab for the treatment of psoriasis and psoriatic arthritis.","Psoriasis is a chronic immune-mediated disease that affects 2-3% of the population worldwide. Over the past two decades new data on the physiopathology of psoriasis have opened the door for novel therapeutic options. The IL-23-Th17 axis has been shown to play a key role in the inflammatory cascade central to this disease. IL-17 inhibitors are a new group of drugs that have shown excellent clinical effectiveness for the treatment of moderate-to-severe psoriasis in current clinical trials. Brodalumab is an antibody against IL-17 receptor subunit A (IL-17RA). This article reviews the available published data on brodalumab for  the treatment of moderate-to-severe psoriasis and psoriatic arthritis."

"391. J Cutan Med Surg. 2015 Nov-Dec;19(6):555-60. doi: 10.1177/1203475415584503. Epub  2015 Apr 27.","IL-17A, IL-22, and IL-23 as Markers of Psoriasis Activity: A Cross-sectional, Hospital-based Study.","INTRODUCTION: T-helper 1 (Th1), Th17 cells, and their related cytokines are implicated in psoriasis pathogenesis although the contribution of each group of cytokines in psoriasis activity has not been fully clarified. OBJECTIVES: To investigate whether Th17-related cytokines are associated with psoriasis activity. METHODS: The serum levels of interleukin (IL)-1β, 6, 8, 17Α, 22, 23, and tumor necrosis factor-α (TNFα) were measured with flow cytometry in 35 patients with plaque psoriasis (21 with stable and 14 with active disease) and in 20 healthy controls. RESULTS: Interleukin-6, 8, 17A, 22, 23, and TNFα were significantly elevated in psoriasis patients compared with controls. In the sensitivity analyses, patients  with active disease showed significantly increased levels of IL-17A, IL-23, and IL-22 as compared to the group of patients with stable psoriasis. CONCLUSIONS: Our study highlights a possible crucial role of IL-17A, IL-22, and IL-23 in the activity of psoriasis and the early stages of the disease."

"392. APMIS. 2015 Jul;123(7):547-55. doi: 10.1111/apm.12385. Epub 2015 Apr 24.","Secretion, blood levels and cutaneous expression of TL1A in psoriasis patients.","TL1A is a TNF-like cytokine which has been shown to co-stimulate TH1 and TH17 responses during chronic inflammation. The expression of this novel cytokine has  been investigated in inflammatory disorders like rheumatoid arthritis and inflammatory bowel disease, but little is known about expression and induction in psoriasis. Indeed, the pathogenesis in psoriasis is still not fully understood and it is speculated that cytokines other than TNF-α are important in subsets of  patients. Also, for patients with severe disease that are treated with systemic anti-TNF-α blockade, novel candidates to be used as disease and response biomarkers are of high interest. Here, we demonstrate TL1A expression in biopsies from psoriatic lesions. Also, we investigated spontaneous and induced TL1A secretion from PBMCs and blood levels from a cohort of psoriasis patients. Here,  increased spontaneous secretion from PBMCs was observed as compared to healthy controls and a small subset of patients had highly elevated TL1A in the blood. Interestingly, activation of PBMCs with various cytokines showed a decreased sensitivity for TL1A activation in psoriasis patients compared to healthy controls.TL1A levels in blood and biopsies could not be correlated with disease activity with this patient cohort. Thus, additional large-scale studies are warranted to investigate TL1A as a biomarker."

"393. MAbs. 2015;7(4):778-91. doi: 10.1080/19420862.2015.1032491. Epub 2015 Apr 23.","Selective targeting of the IL23 pathway: Generation and characterization of a novel high-affinity humanized anti-IL23A antibody.","Herein, we describe the generation and characterization of BI 655066, a novel, highly potent neutralizing anti-interleukin-23 (IL23) monoclonal antibody in clinical development for autoimmune conditions, including psoriasis and Crohns disease. IL23 is a key driver of the differentiation, maintenance, and activity of a number of immune cell subsets, including T helper 17 (Th17) cells, which are believed to mediate the pathogenesis of several immune-mediated disorders. Thus,  IL23 neutralization is an attractive therapeutic approach. Designing an antibody  for clinical activity and convenience for the patient requires certain properties, such as high affinity, specificity, and solubility. These properties  were achieved by directed design of the immunization, lead identification, and humanization procedures. Favorable substance and pharmacokinetic properties were  established by biophysical assessments and studies in cynomolgus monkeys."

"394. Autoimmunity. 2015;48(6):353-61. doi: 10.3109/08916934.2015.1037441. Epub 2015 Apr 20.","Interleukin-17 in systemic lupus erythematosus: A comprehensive review.","Systemic lupus erythematosus (SLE) is a complicated autoimmune disease of multifactorial pathoaetiology. One of the most serious manifestations is lupus nephritis. The pathogenesis of SLE has not been well elucidated, but it has been  reported that interleukin-17 (IL-17) and Th17 cells play important roles in the pathogenesis of SLE. IL-17A, a member of IL-17 family, amplifies the immune response by inducing the local production of chemokines and cytokines, recruiting neutrophils and monocytes, augmenting the production of autoantibodies, and aggravating the inflammation and damage of target organs such as the kidney in SLE. In recent years, several IL-17A pathway inhibitors have advanced into clinical trials, including the anti-IL-17A monoclonal antibody and the anti-17RA  monoclonal antibody. Several agents have shown great success in Phase II trials in multiple autoimmune diseases such as psoriasis, rheumatoid arthritis, ankylosing spondylitis, multiple sclerosis, and non-infectious uveitis, which has sparked the urgent need of anti-IL-17A as innovative therapeutic option in controlling disease activity of moderate-to-severe SLE. Here, we review and summarize current progress in IL-17A and SLE from in vitro studies, human expression studies, and animal models, providing novel insight into its therapeutic potential."

